File,Algorithm,P,n_vertices,max_cap,T0,T1,T2,T3,T4,T5
Dinic_p_0.1_nVertices_200_maxValue_130.txt,Dinic,0.1,200,130,0.001498,0.000999,0.001002,0.000505,0.002501
MPM_p_0.1_nVertices_200_maxValue_210.txt,MPM,0.1,200,210,0.000501,0.000998,0.001499,0.001,0.000999
EK_p_0.1_nVertices_200_maxValue_210.txt,EK,0.1,200,210,0.000501,0.000998,0.001499,0.001,0.000999
Dinic_p_0.1_nVertices_200_maxValue_210.txt,Dinic,0.1,200,210,0.000501,0.000998,0.001499,0.001,0.000999
MPM_p_0.1_nVertices_200_maxValue_340.txt,MPM,0.1,200,340,0.000502,0.001,0.001,0.001998,0.000999
EK_p_0.1_nVertices_200_maxValue_340.txt,EK,0.1,200,340,0.000502,0.001,0.001,0.001998,0.000999
Dinic_p_0.1_nVertices_200_maxValue_340.txt,Dinic,0.1,200,340,0.000502,0.001,0.001,0.001998,0.000999
MPM_p_0.1_nVertices_200_maxValue_500.txt,MPM,0.1,200,500,0.000999,0.001,0.000999,0.0015,0.000999
EK_p_0.1_nVertices_200_maxValue_500.txt,EK,0.1,200,500,0.000999,0.001,0.000999,0.0015,0.000999
Dinic_p_0.1_nVertices_200_maxValue_500.txt,Dinic,0.1,200,500,0.000999,0.001,0.000999,0.0015,0.000999
MPM_p_0.1_nVertices_300_maxValue_10.txt,MPM,0.1,300,10,0.0015,0.0025,0.002502,0.001501,0.001999
EK_p_0.1_nVertices_300_maxValue_10.txt,EK,0.1,300,10,0.0015,0.0025,0.002502,0.001501,0.001999
Dinic_p_0.1_nVertices_300_maxValue_10.txt,Dinic,0.1,300,10,0.0015,0.0025,0.002502,0.001501,0.001999
MPM_p_0.1_nVertices_300_maxValue_20.txt,MPM,0.1,300,20,0.0025,0.001999,0.003501,0.002502,0.001999
EK_p_0.1_nVertices_300_maxValue_20.txt,EK,0.1,300,20,0.0025,0.001999,0.003501,0.002502,0.001999
Dinic_p_0.1_nVertices_300_maxValue_20.txt,Dinic,0.1,300,20,0.0025,0.001999,0.003501,0.002502,0.001999
MPM_p_0.1_nVertices_300_maxValue_30.txt,MPM,0.1,300,30,0.003,0.002,0.001501,0.003001,0.003499
EK_p_0.1_nVertices_300_maxValue_30.txt,EK,0.1,300,30,0.003,0.002,0.001501,0.003001,0.003499
Dinic_p_0.1_nVertices_300_maxValue_30.txt,Dinic,0.1,300,30,0.003,0.002,0.001501,0.003001,0.003499
MPM_p_0.1_nVertices_300_maxValue_50.txt,MPM,0.1,300,50,0.0015,0.0025,0.002,0.002,0.002501
EK_p_0.1_nVertices_300_maxValue_50.txt,EK,0.1,300,50,0.0015,0.0025,0.002,0.002,0.002501
Dinic_p_0.1_nVertices_300_maxValue_50.txt,Dinic,0.1,300,50,0.0015,0.0025,0.002,0.002,0.002501
MPM_p_0.1_nVertices_300_maxValue_80.txt,MPM,0.1,300,80,0.001498,0.002001,0.004,0.0055,0.0035
